,0,10,20,30,40,50,60,70,80,90,100
90,0.109,0.152,0.189,0.221,0.262,0.303,0.352,0.403,0.429,0.468,0.505
91,0.114,0.153,0.182,0.22,0.261,0.316,0.349,0.394,0.427,0.465,0.517
92,0.112,0.144,0.192,0.227,0.279,0.326,0.355,0.387,0.436,0.459,0.516
93,0.116,0.148,0.184,0.229,0.273,0.306,0.35,0.402,0.433,0.474,0.496
94,0.109,0.149,0.191,0.22,0.267,0.312,0.354,0.388,0.427,0.47,0.498
95,0.106,0.156,0.185,0.222,0.274,0.317,0.35,0.39,0.431,0.47,0.504
96,0.113,0.146,0.185,0.227,0.265,0.305,0.352,0.387,0.43,0.458,0.493
97,0.112,0.152,0.191,0.222,0.268,0.306,0.348,0.392,0.434,0.466,0.496
98,0.109,0.148,0.191,0.222,0.267,0.309,0.354,0.395,0.435,0.468,0.51
99,0.109,0.149,0.184,0.228,0.278,0.32,0.347,0.397,0.42,0.471,0.487
